indicator,type,confidence,threat_actor,malware_family,first_seen,last_seen,source,notes
dp-test1[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-17,2022-03-17,Threatview.io,"CS C2 Domain (Protocol: https, Config: dp-test1.com)"
diegomaster[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-17,2022-03-17,Threatview.io,"CS C2 Domain (Protocol: https, Config: diegomaster.com)"
defenr[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-17,2022-03-17,Threatview.io,"CS C2 Domain (Protocol: https, Config: defenr.com)"
chesft[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-17,2022-03-17,Threatview.io,"CS C2 Domain (Protocol: https, Config: chesft.com)"
brikeb[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-17,2022-03-17,Threatview.io,"CS C2 Domain (Protocol: https, Config: brikeb.com)"
84.32.190.70,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-17,2022-03-17,Threatview.io,"CS C2 Relay (Protocol: https, Config: chesft.com)"
80.78.22.156,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-17,2022-03-17,Threatview.io,"CS C2 Relay (Protocol: https, Config: diegomaster.com)"
5.255.102.224,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-17,2022-03-17,Threatview.io,"CS C2 Relay (Protocol: https, Config: kapuleti.com)"
18.252.188.253,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-17,2022-03-17,Threatview.io,"CS C2 Relay (Protocol: https, Config: dp-test1.com)"
139.60.161.208,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-17,2022-03-17,Threatview.io,"CS C2 Relay (Protocol: https, Config: defenr.com)"
139.60.160.9,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-17,2022-03-17,Threatview.io,"CS C2 Relay (Protocol: https, Config: brikeb.com)"
139.60.160.11,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-17,2022-03-17,Threatview.io,"CS C2 Relay (Protocol: https, Config: kejimn.com)"
zxerm[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-11,2022-03-11,Threatview.io,"CS C2 Domain (Protocol: https, Config: zxerm.com)"
updatevpncitrix[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-11,2022-03-11,Threatview.io,"CS C2 Domain (Protocol: https, Config: updatevpncitrix.com)"
shizij[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-11,2022-03-11,Threatview.io,"CS C2 Domain (Protocol: https, Config: shizij.com)"
ngrety[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-11,2022-03-11,Threatview.io,"CS C2 Domain (Protocol: https, Config: ngrety.com)"
klycnmik[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-11,2022-03-11,Threatview.io,"CS C2 Domain (Protocol: https, Config: klycnmik.com)"
gfcbm[.]xyz,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-11,2022-03-11,Threatview.io,"CS C2 Domain (Protocol: https, Config: gfcbm.xyz)"
edgeupdater[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-11,2022-03-11,Threatview.io,"CS C2 Domain (Protocol: https, Config: edgeupdater.com)"
defegh[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-11,2022-03-11,Threatview.io,"CS C2 Domain (Protocol: https, Config: defegh.com)"
cloudkey[.]digital,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-11,2022-03-11,Threatview.io,"CS C2 Domain (Protocol: https, Config: cloudkey.digital)"
classgum[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-11,2022-03-11,Threatview.io,"CS C2 Domain (Protocol: https, Config: classgum.com)"
asset-trades[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-11,2022-03-11,Threatview.io,"CS C2 Domain (Protocol: https, Config: us-central1-il-115.cloudfunctions.net)"
23.227.178.59,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-11,2022-03-11,Threatview.io,"CS C2 Relay (Protocol: https, Config: cloudkey.digital)"
185.8.105.112,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-11,2022-03-11,Threatview.io,"CS C2 Relay (Protocol: https, Config: updatevpncitrix.com)"
185.8.105.103,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-11,2022-03-11,Threatview.io,"CS C2 Relay (Protocol: https, Config: edgeupdater.com)"
16.163.143.141,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-11,2022-03-11,Threatview.io,"CS C2 Relay (Protocol: https, Config: gfcbm.xyz)"
147.182.174.77,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-11,2022-03-11,Threatview.io,"CS C2 Relay (Protocol: https, Config: us-central1-il-115.cloudfunctions.net)"
146.70.87.190,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-11,2022-03-11,Threatview.io,"CS C2 Relay (Protocol: https, Config: classgum.com)"
139.60.161.75,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-11,2022-03-11,Threatview.io,"CS C2 Relay (Protocol: https, Config: ngrety.com)"
139.60.161.225,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-11,2022-03-11,Threatview.io,"CS C2 Relay (Protocol: https, Config: klycnmik.com)"
139.60.161.161,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-11,2022-03-11,Threatview.io,"CS C2 Relay (Protocol: https, Config: defegh.com)"
telemetrin[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-02,2022-03-02,Threatview.io,"CS C2 Domain (Protocol: https, Config: telemetrin.com)"
secupdate4win[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-02,2022-03-02,Threatview.io,"CS C2 Domain (Protocol: https, Config: 139.60.160.210)"
lifegothistory[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-02,2022-03-02,Threatview.io,"CS C2 Domain (Protocol: https, Config: lifegothistory.com)"
korunder[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-02,2022-03-02,Threatview.io,"CS C2 Domain (Protocol: https, Config: korunder.com)"
dunclikf[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-02,2022-03-02,Threatview.io,"CS C2 Domain (Protocol: https, Config: dunclikf.com)"
45.142.122.170,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-02,2022-03-02,Threatview.io,"CS C2 Relay (Protocol: https, Config: telemetrin.com)"
172.104.232.196,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-02,2022-03-02,Threatview.io,"CS C2 Relay (Protocol: https, Config: lifegothistory.com)"
139.60.160.210,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-03-02,2022-03-02,Threatview.io,"CS C2 Relay (Protocol: https, Config: 139.60.160.210)"
telemetryms[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-23,2022-02-23,Threatview.io,"CS C2 Domain (Protocol: https, Config: telemetryms.com)"
shiyicaster[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-23,2022-02-23,Threatview.io,"CS C2 Domain (Protocol: https, Config: shiyicaster.com)"
lawsolutions[.]cloud,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-23,2022-02-23,Threatview.io,"CS C2 Domain (Protocol: https, Config: us-central1-workers-341417.cloudfunctions.net)"
cdn-top[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-23,2022-02-23,Threatview.io,"CS C2 Domain (Protocol: https, Config: credit-approve.azurewebsites.net)"
cdn-start[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-23,2022-02-23,Threatview.io,"CS C2 Domain (Protocol: https, Config: value-approve.azurewebsites.net)"
capitalmanagementdata[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-23,2022-02-23,Threatview.io,"CS C2 Domain (Protocol: https, Config: capitalmanagementdata.com)"
45.142.122.59,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-23,2022-02-23,Threatview.io,"CS C2 Relay (Protocol: https, Config: telemetryms.com)"
3.13.144.126,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-23,2022-02-23,Threatview.io,"CS C2 Relay (Protocol: https, Config: capitalmanagementdata.com)"
164.90.153.100,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-23,2022-02-23,Threatview.io,"CS C2 Relay (Protocol: https, Config: value-approve.azurewebsites.net)"
143.198.190.57,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-23,2022-02-23,Threatview.io,"CS C2 Relay (Protocol: https, Config: us-central1-workers-341417.cloudfunctions.net)"
143.198.150.148,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-23,2022-02-23,Threatview.io,"CS C2 Relay (Protocol: https, Config: credit-approve.azurewebsites.net)"
vpnupdaters[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-12,2022-02-12,Threatview.io,"CS C2 Domain (Protocol: https, Config: vpnupdaters.com)"
sbronm[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-12,2022-02-12,Threatview.io,"CS C2 Domain (Protocol: https, Config: sbronm.com)"
rodinscoldly[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-12,2022-02-12,Threatview.io,"CS C2 Domain (Protocol: https, Config: rodinscoldly.com)"
onesecondservice[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-12,2022-02-12,Threatview.io,"CS C2 Domain (Protocol: https, Config: onesecondservice.com)"
bornometa[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-12,2022-02-12,Threatview.io,"CS C2 Domain (Protocol: https, Config: bornometa.com)"
5.39.222.151,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-12,2022-02-12,Threatview.io,"CS C2 Relay (Protocol: https, Config: onesecondservice.com)"
31.7.62.24,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-12,2022-02-12,Threatview.io,"CS C2 Relay (Protocol: https, Config: rodinscoldly.com)"
185.150.117.189,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-12,2022-02-12,Threatview.io,"CS C2 Relay (Protocol: https, Config: vpnupdaters.com)"
139.60.161.69,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-12,2022-02-12,Threatview.io,"CS C2 Relay (Protocol: https, Config: bornometa.com)"
visualstudioapp[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-05,2022-02-05,Threatview.io,"CS C2 Domain (Protocol: https, Config: visualstudioapp.onion)"
techdevcorp[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-05,2022-02-05,Threatview.io,"CS C2 Domain (Protocol: https, Config: 149.56.127.166)"
syncorporation[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-05,2022-02-05,Threatview.io,"CS C2 Domain (Protocol: https, Config: 216.244.71.155)"
securequoteme[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-05,2022-02-05,Threatview.io,"CS C2 Domain (Protocol: https, Config: us-central1-us-east133.cloudfunctions.net)"
msdnsservice[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-05,2022-02-05,Threatview.io,"CS C2 Domain (Protocol: https, Config: visualstudioapp.onion)"
lastinsuranceteam[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-05,2022-02-05,Threatview.io,"CS C2 Domain (Protocol: https, Config: tracesdk.azurewebsites.net)"
ksplsoft[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-05,2022-02-05,Threatview.io,"CS C2 Domain (Protocol: https, Config: ksplsoft.com)"
iconiq-capitel[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-05,2022-02-05,Threatview.io,"CS C2 Domain (Protocol: https, Config: antariscapital.com)"
ftwealthmgt[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-05,2022-02-05,Threatview.io,"CS C2 Domain (Protocol: https, Config: us-central1-our-brand-330616.cloudfunctions.net)"
fivepointschiro[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-05,2022-02-05,Threatview.io,"CS C2 Domain (Protocol: https, Config: fivepointschiro.com)"
antariscapital[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-05,2022-02-05,Threatview.io,"CS C2 Domain (Protocol: https, Config: antariscapital.com)"
80.249.144.233,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-05,2022-02-05,Threatview.io,"CS C2 Relay (Protocol: https, Config: ksplsoft.com)"
3.20.104.56,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-05,2022-02-05,Threatview.io,"CS C2 Relay (Protocol: https, Config: antariscapital.com)"
216.244.71.155,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-05,2022-02-05,Threatview.io,"CS C2 Relay (Protocol: https, Config: 216.244.71.155)"
18.217.66.68,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-05,2022-02-05,Threatview.io,"CS C2 Relay (Protocol: https, Config: fivepointschiro.com)"
167.99.80.207,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-05,2022-02-05,Threatview.io,"CS C2 Relay (Protocol: https, Config: us-central1-our-brand-330616.cloudfunctions.net)"
149.56.127.166,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-05,2022-02-05,Threatview.io,"CS C2 Relay (Protocol: https, Config: 149.56.127.166)"
147.182.220.15,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-05,2022-02-05,Threatview.io,"CS C2 Relay (Protocol: https, Config: tracesdk.azurewebsites.net)"
varnart[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-01,2022-02-01,Threatview.io,"CS C2 Domain (Protocol: https, Config: varnart.com)"
technicollit[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-01,2022-02-01,Threatview.io,"CS C2 Domain (Protocol: https, Config: technicollit.com)"
setechnowork[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-01,2022-02-01,Threatview.io,"CS C2 Domain (Protocol: https, Config: setechnowork.com)"
nsfdfdfdf[.]xyz,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-01,2022-02-01,Threatview.io,"CS C2 Domain (Protocol: https, Config: nsfdfdfdf.xyz)"
harborfreight[.]delivery,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-01,2022-02-01,Threatview.io,"CS C2 Domain (Protocol: https, Config: harborfreight.delivery)"
discountshadesdirect[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-01,2022-02-01,Threatview.io,"CS C2 Domain (Protocol: https, Config: DiscountShadesDirect.com)"
bartiba[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-01,2022-02-01,Threatview.io,"CS C2 Domain (Protocol: https, Config: bartiba.com)"
altreeservicellc[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-01,2022-02-01,Threatview.io,"CS C2 Domain (Protocol: https, Config: altreeservicellc.com)"
84.38.182.248,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-01,2022-02-01,Threatview.io,"CS C2 Relay (Protocol: https, Config: altreeservicellc.com)"
80.249.145.212,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-01,2022-02-01,Threatview.io,"CS C2 Relay (Protocol: https, Config: DiscountShadesDirect.com)"
77.223.99.210,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-01,2022-02-01,Threatview.io,"CS C2 Relay (Protocol: https, Config: setechnowork.com)"
66.42.33.159,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-01,2022-02-01,Threatview.io,"CS C2 Relay (Protocol: https, Config: nsfdfdfdf.xyz)"
5.39.223.131,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-01,2022-02-01,Threatview.io,"CS C2 Relay (Protocol: https, Config: varnart.com)"
5.101.50.140,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-01,2022-02-01,Threatview.io,"CS C2 Relay (Protocol: https, Config: technicollit.com)"
167.172.136.160,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-01,2022-02-01,Threatview.io,"CS C2 Relay (Protocol: https, Config: us-central1-us-east133.cloudfunctions.net)"
164.90.154.97,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-01,2022-02-01,Threatview.io,"CS C2 Relay (Protocol: https, Config: harborfreight.delivery)"
146.0.77.18,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-02-01,2022-02-01,Threatview.io,"CS C2 Relay (Protocol: https, Config: bartiba.com)"
micorsoft[.]cloud,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-01-25,2022-01-25,Threatview.io,"CS C2 Domain (Protocol: https, Config: www.micorsoft.cloud)"
aigouing[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-01-25,2022-01-25,Threatview.io,"CS C2 Domain (Protocol: https, Config: aigouing.com)"
54.196.7.25,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-01-25,2022-01-25,Threatview.io,"CS C2 Relay (Protocol: https, Config: aigouing.com)"
qvibova[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-01-20,2022-01-20,Threatview.io,"CS C2 Domain (Protocol: https, Config: qvibova.com)"
online[.]cloudwebpictures[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-01-20,2022-01-20,Threatview.io,"CS C2 Domain (Protocol: https, Config: online.cloudwebpictures.com)"
microsoftupdateassist[.]net,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-01-20,2022-01-20,Threatview.io,"CS C2 Domain (Protocol: https, Config: 193.201.9.229)"
metalkost[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-01-20,2022-01-20,Threatview.io,"CS C2 Domain (Protocol: https, Config: metalkost.com)"
m7r4r2i2[.]stackpathcdn[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-01-20,2022-01-20,Threatview.io,"CS C2 Domain (Protocol: https, Config: m7r4r2i2.stackpathcdn.com)"
d3sun8t9jfwx9y[.]cloudfront[.]net,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-01-20,2022-01-20,Threatview.io,"CS C2 Domain (Protocol: https, Config: d3sun8t9jfwx9y.cloudfront.net)"
cloudwebpictures[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-01-20,2022-01-20,Threatview.io,"CS C2 Domain (Protocol: https, Config: online.cloudwebpictures.com)"
citrixseruritys[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-01-20,2022-01-20,Threatview.io,"CS C2 Domain (Protocol: https, Config: citrixseruritys.com)"
193.201.9.229,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-01-20,2022-01-20,Threatview.io,"CS C2 Relay (Protocol: https, Config: 193.201.9.229)"
185.70.184.2,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-01-20,2022-01-20,Threatview.io,"CS C2 Relay (Protocol: https, Config: qvibova.com)"
185.244.150.102,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-01-20,2022-01-20,Threatview.io,"CS C2 Relay (Protocol: https, Config: metalkost.com)"
185.150.119.157,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-01-20,2022-01-20,Threatview.io,"CS C2 Relay (Protocol: https, Config: citrixseruritys.com)"
18.64.229.146,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-01-20,2022-01-20,Threatview.io,"CS C2 Relay (Protocol: https, Config: d3sun8t9jfwx9y.cloudfront.net)"
172.96.189.218,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-01-20,2022-01-20,Threatview.io,"CS C2 Relay (Protocol: https, Config: online.cloudwebpictures.com)"
168.61.180.98,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-01-20,2022-01-20,Threatview.io,"CS C2 Relay (Protocol: https, Config: 168.61.180.98)"
144.217.207.19,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-01-20,2022-01-20,Threatview.io,"CS C2 Relay (Protocol: https, Config: 144.217.207.19)"
104.128.92.144,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-01-20,2022-01-20,Threatview.io,"CS C2 Relay (Protocol: https, Config: 104.128.92.144)"
allsdone[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-01-18,2022-01-18,Threatview.io,"CS C2 Domain (Protocol: https, Config: update.mstelemetry.workers.dev)"
137.184.98.78,ip,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-01-18,2022-01-18,Threatview.io,"CS C2 Relay (Protocol: https, Config: update.mstelemetry.workers.dev)"
wagonovk[.]com,domain,High,Multiple (APT29 / FIN7 / Ransomware),Cobalt Strike,2022-01-15,2022-01-15,Threatview.io,"CS C2 Domain (Protocol: https, Config: metalkost.com)"
